First line of output
213,  0.217063,  0.12904,  0.33732,  0.184829,  
214,  0.407903,  0.129072,  0.810496,  0.284141,  
215,  0.757622,  0.129111,  1.5159,  0.62786,  
216,  1.25767,  0.129158,  2.43827,  1.20559,  
217,  1.89744,  0.129213,  3.55868,  2.00442,  
218,  2.6644,  0.129276,  4.8549,  3.00901,  
219,  3.54433,  0.129346,  6.30184,  4.20179,  
220,  4.52152,  0.129424,  7.87208,  5.56306,  
221,  5.57903,  0.12951,  9.53638,  7.0712,  
222,  6.69891,  0.129604,  11.2643,  8.70287,  
223,  7.86252,  0.129705,  13.0246,  10.4332,  
224,  9.05074,  0.129813,  14.7862,  12.2362,  
225,  10.2443,  0.129929,  16.5184,  14.0846,  
226,  11.4241,  0.130053,  18.1914,  15.9508,  
227,  12.5712,  0.130184,  19.7771,  17.8064,  
228,  13.6677,  0.130322,  21.2495,  19.6234,  
229,  14.6963,  0.130467,  22.5847,  21.3738,  
230,  15.6409,  0.130619,  23.762,  23.0303,  
231,  16.4869,  0.130778,  24.7633,  24.5666,  
232,  17.221,  0.130944,  25.5742,  25.958,  
233,  17.832,  0.131117,  26.1834,  27.1815,  
234,  18.3103,  0.131297,  26.5834,  28.2162,  
235,  18.6485,  0.131483,  26.7701,  29.044,  
236,  18.8413,  0.131675,  26.7429,  29.6493,  
237,  18.8856,  0.131874,  26.5047,  30.0202,  
238,  18.7806,  0.13208,  26.0616,  30.1481,  
239,  18.5276,  0.132292,  25.4226,  30.028,  
240,  18.1306,  0.132509,  24.5998,  29.6593,  
241,  17.5952,  0.132733,  23.6078,  29.0452,  
242,  16.9298,  0.132963,  22.4633,  28.1931,  
243,  16.1443,  0.133199,  21.185,  27.1147,  
244,  15.2509,  0.13344,  19.7934,  25.8258,  
245,  14.2633,  0.133688,  18.3101,  24.3463,  
246,  13.197,  0.13394,  16.7577,  22.6995,  
247,  12.0688,  0.134199,  15.1596,  20.9125,  
248,  10.8964,  0.134462,  13.5393,  19.0154,  
249,  9.69871,  0.13473,  11.9206,  17.0408,  
250,  8.49505,  0.135004,  10.3267,  15.0235,  
251,  7.30514,  0.135282,  8.78051,  12.9996,  
252,  6.14871,  0.135565,  7.30413,  11.0064,  
253,  5.04523,  0.135852,  5.91862,  9.08121,  
254,  4.01359,  0.136143,  4.64383,  7.26079,  
255,  3.07184,  0.136438,  3.4982,  5.58088,  
256,  2.23687,  0.136737,  2.49863,  4.07526,  
